,date_month,repo_id,count_stars,last_year_count_stars,yoy_growth,repo_id_1,repo_name,start_date,end_date
260,2020-07-01,33702544,281,290.0,-0.03103448275862064,33702544,plotly/dash,2015-07-12 07:05:14,
261,2020-08-01,33702544,256,222.0,0.15315315315315314,33702544,plotly/dash,2015-07-12 07:05:14,
262,2020-09-01,33702544,215,203.0,0.059113300492610765,33702544,plotly/dash,2015-07-12 07:05:14,
263,2020-10-01,33702544,227,221.0,0.02714932126696823,33702544,plotly/dash,2015-07-12 07:05:14,
264,2020-11-01,33702544,277,331.0,-0.1631419939577039,33702544,plotly/dash,2015-07-12 07:05:14,
265,2020-12-01,33702544,216,206.0,0.04854368932038833,33702544,plotly/dash,2015-07-12 07:05:14,
266,2021-01-01,33702544,271,294.0,-0.07823129251700678,33702544,plotly/dash,2015-07-12 07:05:14,
267,2021-02-01,33702544,204,186.0,0.09677419354838701,33702544,plotly/dash,2015-07-12 07:05:14,
268,2021-03-01,33702544,199,273.0,-0.2710622710622711,33702544,plotly/dash,2015-07-12 07:05:14,
269,2021-04-01,33702544,214,544.0,-0.6066176470588236,33702544,plotly/dash,2015-07-12 07:05:14,
270,2021-05-01,33702544,176,324.0,-0.45679012345679015,33702544,plotly/dash,2015-07-12 07:05:14,
271,2021-06-01,33702544,196,239.0,-0.17991631799163177,33702544,plotly/dash,2015-07-12 07:05:14,
272,2021-07-01,33702544,164,281.0,-0.41637010676156583,33702544,plotly/dash,2015-07-12 07:05:14,
273,2021-08-01,33702544,161,256.0,-0.37109375,33702544,plotly/dash,2015-07-12 07:05:14,
274,2021-09-01,33702544,150,215.0,-0.3023255813953488,33702544,plotly/dash,2015-07-12 07:05:14,
275,2021-10-01,33702544,62,227.0,-0.7268722466960352,33702544,plotly/dash,2015-07-12 07:05:14,
276,2021-11-01,33702544,188,277.0,-0.3212996389891697,33702544,plotly/dash,2015-07-12 07:05:14,
277,2021-12-01,33702544,206,216.0,-0.04629629629629628,33702544,plotly/dash,2015-07-12 07:05:14,
278,2022-01-01,33702544,203,271.0,-0.2509225092250923,33702544,plotly/dash,2015-07-12 07:05:14,
279,2022-02-01,33702544,169,204.0,-0.17156862745098034,33702544,plotly/dash,2015-07-12 07:05:14,
280,2022-03-01,33702544,181,199.0,-0.09045226130653261,33702544,plotly/dash,2015-07-12 07:05:14,
281,2022-04-01,33702544,199,214.0,-0.07009345794392519,33702544,plotly/dash,2015-07-12 07:05:14,
282,2022-05-01,33702544,251,176.0,0.42613636363636354,33702544,plotly/dash,2015-07-12 07:05:14,
283,2022-06-01,33702544,183,196.0,-0.06632653061224492,33702544,plotly/dash,2015-07-12 07:05:14,
284,2022-07-01,33702544,332,164.0,1.024390243902439,33702544,plotly/dash,2015-07-12 07:05:14,
285,2022-08-01,33702544,176,161.0,0.0931677018633541,33702544,plotly/dash,2015-07-12 07:05:14,
286,2022-09-01,33702544,196,150.0,0.30666666666666664,33702544,plotly/dash,2015-07-12 07:05:14,
287,2022-10-01,33702544,163,62.0,1.629032258064516,33702544,plotly/dash,2015-07-12 07:05:14,
288,2022-11-01,33702544,149,188.0,-0.20744680851063835,33702544,plotly/dash,2015-07-12 07:05:14,
289,2022-12-01,33702544,163,206.0,-0.20873786407766992,33702544,plotly/dash,2015-07-12 07:05:14,
290,2023-01-01,33702544,154,203.0,-0.24137931034482762,33702544,plotly/dash,2015-07-12 07:05:14,
291,2023-02-01,33702544,180,169.0,0.06508875739644981,33702544,plotly/dash,2015-07-12 07:05:14,
292,2023-03-01,33702544,196,181.0,0.08287292817679548,33702544,plotly/dash,2015-07-12 07:05:14,
293,2019-05-01,186647681,5,,,186647681,amundsen-io/amundsen,2020-08-11 15:24:17,
294,2019-06-01,186647681,19,,,186647681,amundsen-io/amundsen,2020-08-11 15:24:17,
295,2019-07-01,186647681,57,,,186647681,amundsen-io/amundsen,2020-08-11 15:24:17,
296,2019-08-01,186647681,82,,,186647681,amundsen-io/amundsen,2020-08-11 15:24:17,
297,2019-09-01,186647681,47,,,186647681,amundsen-io/amundsen,2020-08-11 15:24:17,
298,2019-10-01,186647681,69,,,186647681,amundsen-io/amundsen,2020-08-11 15:24:17,
299,2019-11-01,186647681,196,,,186647681,amundsen-io/amundsen,2020-08-11 15:24:17,
300,2019-12-01,186647681,75,,,186647681,amundsen-io/amundsen,2020-08-11 15:24:17,
301,2020-01-01,186647681,64,,,186647681,amundsen-io/amundsen,2020-08-11 15:24:17,
302,2020-02-01,186647681,77,,,186647681,amundsen-io/amundsen,2020-08-11 15:24:17,
303,2020-03-01,186647681,61,,,186647681,amundsen-io/amundsen,2020-08-11 15:24:17,
304,2020-04-01,186647681,97,,,186647681,amundsen-io/amundsen,2020-08-11 15:24:17,
305,2020-05-01,186647681,93,5.0,17.6,186647681,amundsen-io/amundsen,2020-08-11 15:24:17,
306,2020-06-01,186647681,90,19.0,3.7368421052631575,186647681,amundsen-io/amundsen,2020-08-11 15:24:17,
307,2020-07-01,186647681,107,57.0,0.8771929824561404,186647681,amundsen-io/amundsen,2020-08-11 15:24:17,
308,2020-08-01,186647681,109,82.0,0.3292682926829269,186647681,amundsen-io/amundsen,2020-08-11 15:24:17,
309,2020-09-01,186647681,99,47.0,1.106382978723404,186647681,amundsen-io/amundsen,2020-08-11 15:24:17,
310,2020-10-01,186647681,133,69.0,0.9275362318840579,186647681,amundsen-io/amundsen,2020-08-11 15:24:17,
311,2020-11-01,186647681,106,196.0,-0.4591836734693877,186647681,amundsen-io/amundsen,2020-08-11 15:24:17,
312,2020-12-01,186647681,90,75.0,0.19999999999999996,186647681,amundsen-io/amundsen,2020-08-11 15:24:17,
313,2021-01-01,186647681,96,64.0,0.5,186647681,amundsen-io/amundsen,2020-08-11 15:24:17,
314,2021-02-01,186647681,104,77.0,0.35064935064935066,186647681,amundsen-io/amundsen,2020-08-11 15:24:17,
315,2021-03-01,186647681,126,61.0,1.0655737704918034,186647681,amundsen-io/amundsen,2020-08-11 15:24:17,
316,2021-04-01,186647681,119,97.0,0.2268041237113403,186647681,amundsen-io/amundsen,2020-08-11 15:24:17,
317,2021-05-01,186647681,98,93.0,0.053763440860215006,186647681,amundsen-io/amundsen,2020-08-11 15:24:17,
318,2021-06-01,186647681,137,90.0,0.5222222222222221,186647681,amundsen-io/amundsen,2020-08-11 15:24:17,
319,2021-07-01,186647681,123,107.0,0.14953271028037385,186647681,amundsen-io/amundsen,2020-08-11 15:24:17,
320,2021-08-01,186647681,123,109.0,0.12844036697247696,186647681,amundsen-io/amundsen,2020-08-11 15:24:17,
321,2021-09-01,186647681,113,99.0,0.14141414141414144,186647681,amundsen-io/amundsen,2020-08-11 15:24:17,
322,2021-10-01,186647681,40,133.0,-0.6992481203007519,186647681,amundsen-io/amundsen,2020-08-11 15:24:17,
323,2021-11-01,186647681,87,106.0,-0.17924528301886788,186647681,amundsen-io/amundsen,2020-08-11 15:24:17,
324,2021-12-01,186647681,82,90.0,-0.0888888888888889,186647681,amundsen-io/amundsen,2020-08-11 15:24:17,
325,2022-01-01,186647681,104,96.0,0.08333333333333326,186647681,amundsen-io/amundsen,2020-08-11 15:24:17,
326,2022-02-01,186647681,73,104.0,-0.29807692307692313,186647681,amundsen-io/amundsen,2020-08-11 15:24:17,
327,2022-03-01,186647681,87,126.0,-0.30952380952380953,186647681,amundsen-io/amundsen,2020-08-11 15:24:17,
328,2022-04-01,186647681,76,119.0,-0.3613445378151261,186647681,amundsen-io/amundsen,2020-08-11 15:24:17,
329,2022-05-01,186647681,81,98.0,-0.173469387755102,186647681,amundsen-io/amundsen,2020-08-11 15:24:17,
330,2022-06-01,186647681,63,137.0,-0.5401459854014599,186647681,amundsen-io/amundsen,2020-08-11 15:24:17,
331,2022-07-01,186647681,67,123.0,-0.4552845528455285,186647681,amundsen-io/amundsen,2020-08-11 15:24:17,
332,2022-08-01,186647681,64,123.0,-0.4796747967479674,186647681,amundsen-io/amundsen,2020-08-11 15:24:17,
333,2022-09-01,186647681,62,113.0,-0.4513274336283186,186647681,amundsen-io/amundsen,2020-08-11 15:24:17,
334,2022-10-01,186647681,46,40.0,0.1499999999999999,186647681,amundsen-io/amundsen,2020-08-11 15:24:17,
335,2022-11-01,186647681,47,87.0,-0.45977011494252873,186647681,amundsen-io/amundsen,2020-08-11 15:24:17,
336,2022-12-01,186647681,48,82.0,-0.41463414634146345,186647681,amundsen-io/amundsen,2020-08-11 15:24:17,
337,2023-01-01,186647681,46,104.0,-0.5576923076923077,186647681,amundsen-io/amundsen,2020-08-11 15:24:17,
338,2023-02-01,186647681,47,73.0,-0.3561643835616438,186647681,amundsen-io/amundsen,2020-08-11 15:24:17,
339,2023-03-01,186647681,44,87.0,-0.49425287356321834,186647681,amundsen-io/amundsen,2020-08-11 15:24:17,
340,2018-03-01,206444,59,62.0,-0.048387096774193505,206444,hive,2012-09-24 05:28:40,
341,2018-04-01,206444,48,38.0,0.26315789473684204,206444,hive,2012-09-24 05:28:40,
342,2018-05-01,206444,55,52.0,0.05769230769230771,206444,hive,2012-09-24 05:28:40,
343,2018-06-01,206444,51,50.0,0.020000000000000018,206444,hive,2012-09-24 05:28:40,
344,2018-07-01,206444,64,42.0,0.5238095238095237,206444,hive,2012-09-24 05:28:40,
345,2018-08-01,206444,59,53.0,0.1132075471698113,206444,hive,2012-09-24 05:28:40,
346,2018-09-01,206444,62,50.0,0.24,206444,hive,2012-09-24 05:28:40,
347,2018-10-01,206444,39,52.0,-0.25,206444,hive,2012-09-24 05:28:40,
348,2018-11-01,206444,47,48.0,-0.02083333333333337,206444,hive,2012-09-24 05:28:40,
349,2018-12-01,206444,47,43.0,0.09302325581395343,206444,hive,2012-09-24 05:28:40,
350,2019-01-01,206444,63,36.0,0.75,206444,hive,2012-09-24 05:28:40,
351,2019-02-01,206444,39,51.0,-0.23529411764705888,206444,hive,2012-09-24 05:28:40,
352,2019-03-01,206444,64,59.0,0.0847457627118644,206444,hive,2012-09-24 05:28:40,
353,2019-04-01,206444,73,48.0,0.5208333333333333,206444,hive,2012-09-24 05:28:40,
354,2019-05-01,206444,70,55.0,0.2727272727272727,206444,hive,2012-09-24 05:28:40,
355,2019-06-01,206444,61,51.0,0.196078431372549,206444,hive,2012-09-24 05:28:40,
356,2019-07-01,206444,77,64.0,0.203125,206444,hive,2012-09-24 05:28:40,
357,2019-08-01,206444,57,59.0,-0.03389830508474578,206444,hive,2012-09-24 05:28:40,
358,2019-09-01,206444,74,62.0,0.19354838709677424,206444,hive,2012-09-24 05:28:40,
359,2019-10-01,206444,55,39.0,0.41025641025641035,206444,hive,2012-09-24 05:28:40,
360,2019-11-01,206444,59,47.0,0.25531914893617014,206444,hive,2012-09-24 05:28:40,
361,2019-12-01,206444,67,47.0,0.42553191489361697,206444,hive,2012-09-24 05:28:40,
362,2020-01-01,206444,38,63.0,-0.39682539682539686,206444,hive,2012-09-24 05:28:40,
363,2020-02-01,206444,46,39.0,0.17948717948717952,206444,hive,2012-09-24 05:28:40,
364,2020-03-01,206444,52,64.0,-0.1875,206444,hive,2012-09-24 05:28:40,
365,2020-04-01,206444,77,73.0,0.0547945205479452,206444,hive,2012-09-24 05:28:40,
366,2020-05-01,206444,67,70.0,-0.042857142857142816,206444,hive,2012-09-24 05:28:40,
367,2020-06-01,206444,54,61.0,-0.11475409836065575,206444,hive,2012-09-24 05:28:40,
368,2020-07-01,206444,61,77.0,-0.20779220779220775,206444,hive,2012-09-24 05:28:40,
369,2020-08-01,206444,59,57.0,0.03508771929824572,206444,hive,2012-09-24 05:28:40,
370,2020-09-01,206444,51,74.0,-0.31081081081081086,206444,hive,2012-09-24 05:28:40,
371,2020-10-01,206444,52,55.0,-0.054545454545454564,206444,hive,2012-09-24 05:28:40,
372,2020-11-01,206444,53,59.0,-0.10169491525423724,206444,hive,2012-09-24 05:28:40,
373,2020-12-01,206444,54,67.0,-0.19402985074626866,206444,hive,2012-09-24 05:28:40,
374,2021-01-01,206444,71,38.0,0.868421052631579,206444,hive,2012-09-24 05:28:40,
375,2021-02-01,206444,41,46.0,-0.10869565217391308,206444,hive,2012-09-24 05:28:40,
376,2021-03-01,206444,57,52.0,0.09615384615384626,206444,hive,2012-09-24 05:28:40,
377,2021-04-01,206444,50,77.0,-0.35064935064935066,206444,hive,2012-09-24 05:28:40,
378,2021-05-01,206444,44,67.0,-0.34328358208955223,206444,hive,2012-09-24 05:28:40,
379,2021-06-01,206444,45,54.0,-0.16666666666666663,206444,hive,2012-09-24 05:28:40,
380,2021-07-01,206444,56,61.0,-0.08196721311475408,206444,hive,2012-09-24 05:28:40,
381,2021-08-01,206444,47,59.0,-0.2033898305084746,206444,hive,2012-09-24 05:28:40,
382,2021-09-01,206444,50,51.0,-0.019607843137254943,206444,hive,2012-09-24 05:28:40,
383,2021-10-01,206444,13,52.0,-0.75,206444,hive,2012-09-24 05:28:40,
384,2021-11-01,206444,49,53.0,-0.07547169811320753,206444,hive,2012-09-24 05:28:40,
385,2021-12-01,206444,59,54.0,0.09259259259259256,206444,hive,2012-09-24 05:28:40,
386,2022-01-01,206444,60,71.0,-0.15492957746478875,206444,hive,2012-09-24 05:28:40,
387,2022-02-01,206444,47,41.0,0.14634146341463405,206444,hive,2012-09-24 05:28:40,
388,2022-03-01,206444,65,57.0,0.14035087719298245,206444,hive,2012-09-24 05:28:40,
389,2022-04-01,206444,60,50.0,0.19999999999999996,206444,hive,2012-09-24 05:28:40,
390,2022-05-01,206444,41,44.0,-0.06818181818181823,206444,hive,2012-09-24 05:28:40,
391,2022-06-01,206444,57,45.0,0.2666666666666666,206444,hive,2012-09-24 05:28:40,
392,2022-07-01,206444,49,56.0,-0.125,206444,hive,2012-09-24 05:28:40,
393,2022-08-01,206444,45,47.0,-0.04255319148936165,206444,hive,2012-09-24 05:28:40,
394,2022-09-01,206444,43,50.0,-0.14,206444,hive,2012-09-24 05:28:40,
395,2022-10-01,206444,51,13.0,2.923076923076923,206444,hive,2012-09-24 05:28:40,
396,2022-11-01,206444,49,49.0,0.0,206444,hive,2012-09-24 05:28:40,
397,2022-12-01,206444,29,59.0,-0.5084745762711864,206444,hive,2012-09-24 05:28:40,
398,2023-01-01,206444,49,60.0,-0.18333333333333335,206444,hive,2012-09-24 05:28:40,
399,2023-02-01,206444,54,47.0,0.14893617021276606,206444,hive,2012-09-24 05:28:40,
400,2023-03-01,206444,54,65.0,-0.16923076923076918,206444,hive,2012-09-24 05:28:40,
401,2016-04-01,53548867,3,,,53548867,dbt-labs/dbt-core,2021-10-13 16:16:53,
402,2016-05-01,53548867,3,,,53548867,dbt-labs/dbt-core,2021-10-13 16:16:53,
403,2016-07-01,53548867,4,,,53548867,dbt-labs/dbt-core,2021-10-13 16:16:53,
404,2016-08-01,53548867,8,,,53548867,dbt-labs/dbt-core,2021-10-13 16:16:53,
405,2016-09-01,53548867,6,,,53548867,dbt-labs/dbt-core,2021-10-13 16:16:53,
406,2016-10-01,53548867,10,,,53548867,dbt-labs/dbt-core,2021-10-13 16:16:53,
407,2016-11-01,53548867,4,,,53548867,dbt-labs/dbt-core,2021-10-13 16:16:53,
408,2016-12-01,53548867,4,,,53548867,dbt-labs/dbt-core,2021-10-13 16:16:53,
409,2017-01-01,53548867,6,,,53548867,dbt-labs/dbt-core,2021-10-13 16:16:53,
410,2017-02-01,53548867,7,,,53548867,dbt-labs/dbt-core,2021-10-13 16:16:53,
411,2017-03-01,53548867,9,,,53548867,dbt-labs/dbt-core,2021-10-13 16:16:53,
412,2017-04-01,53548867,9,,,53548867,dbt-labs/dbt-core,2021-10-13 16:16:53,
413,2017-05-01,53548867,9,3.0,2.0,53548867,dbt-labs/dbt-core,2021-10-13 16:16:53,
414,2017-06-01,53548867,1,3.0,-0.6666666666666667,53548867,dbt-labs/dbt-core,2021-10-13 16:16:53,
415,2017-07-01,53548867,17,4.0,3.25,53548867,dbt-labs/dbt-core,2021-10-13 16:16:53,
416,2017-08-01,53548867,11,8.0,0.375,53548867,dbt-labs/dbt-core,2021-10-13 16:16:53,
417,2017-09-01,53548867,6,6.0,0.0,53548867,dbt-labs/dbt-core,2021-10-13 16:16:53,
418,2017-10-01,53548867,24,10.0,1.4,53548867,dbt-labs/dbt-core,2021-10-13 16:16:53,
419,2017-11-01,53548867,8,4.0,1.0,53548867,dbt-labs/dbt-core,2021-10-13 16:16:53,
420,2017-12-01,53548867,18,4.0,3.5,53548867,dbt-labs/dbt-core,2021-10-13 16:16:53,
421,2018-01-01,53548867,8,6.0,0.33333333333333326,53548867,dbt-labs/dbt-core,2021-10-13 16:16:53,
422,2018-02-01,53548867,9,7.0,0.2857142857142858,53548867,dbt-labs/dbt-core,2021-10-13 16:16:53,
423,2018-03-01,53548867,14,9.0,0.5555555555555556,53548867,dbt-labs/dbt-core,2021-10-13 16:16:53,
424,2018-04-01,53548867,21,9.0,1.3333333333333335,53548867,dbt-labs/dbt-core,2021-10-13 16:16:53,
425,2018-05-01,53548867,24,9.0,1.6666666666666665,53548867,dbt-labs/dbt-core,2021-10-13 16:16:53,
426,2018-06-01,53548867,12,1.0,11.0,53548867,dbt-labs/dbt-core,2021-10-13 16:16:53,
427,2018-07-01,53548867,23,17.0,0.3529411764705883,53548867,dbt-labs/dbt-core,2021-10-13 16:16:53,
428,2018-08-01,53548867,104,11.0,8.454545454545455,53548867,dbt-labs/dbt-core,2021-10-13 16:16:53,
429,2018-09-01,53548867,36,6.0,5.0,53548867,dbt-labs/dbt-core,2021-10-13 16:16:53,
430,2018-10-01,53548867,34,24.0,0.41666666666666674,53548867,dbt-labs/dbt-core,2021-10-13 16:16:53,
431,2018-11-01,53548867,47,8.0,4.875,53548867,dbt-labs/dbt-core,2021-10-13 16:16:53,
432,2018-12-01,53548867,30,18.0,0.6666666666666667,53548867,dbt-labs/dbt-core,2021-10-13 16:16:53,
433,2019-01-01,53548867,54,8.0,5.75,53548867,dbt-labs/dbt-core,2021-10-13 16:16:53,
434,2019-02-01,53548867,33,9.0,2.6666666666666665,53548867,dbt-labs/dbt-core,2021-10-13 16:16:53,
435,2019-03-01,53548867,34,14.0,1.4285714285714284,53548867,dbt-labs/dbt-core,2021-10-13 16:16:53,
436,2019-04-01,53548867,34,21.0,0.6190476190476191,53548867,dbt-labs/dbt-core,2021-10-13 16:16:53,
437,2019-05-01,53548867,52,24.0,1.1666666666666665,53548867,dbt-labs/dbt-core,2021-10-13 16:16:53,
438,2019-06-01,53548867,92,12.0,6.666666666666667,53548867,dbt-labs/dbt-core,2021-10-13 16:16:53,
439,2019-07-01,53548867,73,23.0,2.1739130434782608,53548867,dbt-labs/dbt-core,2021-10-13 16:16:53,
440,2019-08-01,53548867,59,104.0,-0.4326923076923077,53548867,dbt-labs/dbt-core,2021-10-13 16:16:53,
441,2019-09-01,53548867,91,36.0,1.5277777777777777,53548867,dbt-labs/dbt-core,2021-10-13 16:16:53,
442,2019-10-01,53548867,51,34.0,0.5,53548867,dbt-labs/dbt-core,2021-10-13 16:16:53,
443,2019-11-01,53548867,64,47.0,0.36170212765957444,53548867,dbt-labs/dbt-core,2021-10-13 16:16:53,
444,2019-12-01,53548867,57,30.0,0.8999999999999999,53548867,dbt-labs/dbt-core,2021-10-13 16:16:53,
445,2020-01-01,53548867,72,54.0,0.33333333333333326,53548867,dbt-labs/dbt-core,2021-10-13 16:16:53,
446,2020-02-01,53548867,79,33.0,1.393939393939394,53548867,dbt-labs/dbt-core,2021-10-13 16:16:53,
447,2020-03-01,53548867,73,34.0,1.1470588235294117,53548867,dbt-labs/dbt-core,2021-10-13 16:16:53,
448,2020-04-01,53548867,95,34.0,1.7941176470588234,53548867,dbt-labs/dbt-core,2021-10-13 16:16:53,
449,2020-05-01,53548867,73,52.0,0.40384615384615374,53548867,dbt-labs/dbt-core,2021-10-13 16:16:53,
450,2020-06-01,53548867,102,92.0,0.10869565217391308,53548867,dbt-labs/dbt-core,2021-10-13 16:16:53,
451,2020-07-01,53548867,83,73.0,0.13698630136986312,53548867,dbt-labs/dbt-core,2021-10-13 16:16:53,
452,2020-08-01,53548867,84,59.0,0.423728813559322,53548867,dbt-labs/dbt-core,2021-10-13 16:16:53,
453,2020-09-01,53548867,114,91.0,0.25274725274725274,53548867,dbt-labs/dbt-core,2021-10-13 16:16:53,
454,2020-10-01,53548867,116,51.0,1.2745098039215685,53548867,dbt-labs/dbt-core,2021-10-13 16:16:53,
455,2020-11-01,53548867,128,64.0,1.0,53548867,dbt-labs/dbt-core,2021-10-13 16:16:53,
456,2020-12-01,53548867,127,57.0,1.2280701754385963,53548867,dbt-labs/dbt-core,2021-10-13 16:16:53,
457,2021-01-01,53548867,143,72.0,0.9861111111111112,53548867,dbt-labs/dbt-core,2021-10-13 16:16:53,
458,2021-02-01,53548867,158,79.0,1.0,53548867,dbt-labs/dbt-core,2021-10-13 16:16:53,
459,2021-03-01,53548867,137,73.0,0.8767123287671232,53548867,dbt-labs/dbt-core,2021-10-13 16:16:53,
460,2021-04-01,53548867,145,95.0,0.5263157894736843,53548867,dbt-labs/dbt-core,2021-10-13 16:16:53,
461,2021-05-01,53548867,108,73.0,0.47945205479452047,53548867,dbt-labs/dbt-core,2021-10-13 16:16:53,
462,2021-06-01,53548867,127,102.0,0.2450980392156863,53548867,dbt-labs/dbt-core,2021-10-13 16:16:53,
463,2021-07-01,53548867,187,83.0,1.2530120481927711,53548867,dbt-labs/dbt-core,2021-10-13 16:16:53,
464,2021-08-01,53548867,109,84.0,0.29761904761904767,53548867,dbt-labs/dbt-core,2021-10-13 16:16:53,
465,2021-09-01,53548867,115,114.0,0.00877192982456143,53548867,dbt-labs/dbt-core,2021-10-13 16:16:53,
466,2021-10-01,53548867,57,116.0,-0.5086206896551724,53548867,dbt-labs/dbt-core,2021-10-13 16:16:53,
467,2021-11-01,53548867,134,128.0,0.046875,53548867,dbt-labs/dbt-core,2021-10-13 16:16:53,
468,2021-12-01,53548867,164,127.0,0.2913385826771653,53548867,dbt-labs/dbt-core,2021-10-13 16:16:53,
469,2022-01-01,53548867,168,143.0,0.1748251748251748,53548867,dbt-labs/dbt-core,2021-10-13 16:16:53,
470,2022-02-01,53548867,142,158.0,-0.10126582278481011,53548867,dbt-labs/dbt-core,2021-10-13 16:16:53,
471,2022-03-01,53548867,167,137.0,0.21897810218978098,53548867,dbt-labs/dbt-core,2021-10-13 16:16:53,
472,2022-04-01,53548867,202,145.0,0.39310344827586197,53548867,dbt-labs/dbt-core,2021-10-13 16:16:53,
473,2022-05-01,53548867,261,108.0,1.4166666666666665,53548867,dbt-labs/dbt-core,2021-10-13 16:16:53,
474,2022-06-01,53548867,173,127.0,0.36220472440944884,53548867,dbt-labs/dbt-core,2021-10-13 16:16:53,
475,2022-07-01,53548867,158,187.0,-0.15508021390374327,53548867,dbt-labs/dbt-core,2021-10-13 16:16:53,
476,2022-08-01,53548867,153,109.0,0.4036697247706422,53548867,dbt-labs/dbt-core,2021-10-13 16:16:53,
477,2022-09-01,53548867,345,115.0,2.0,53548867,dbt-labs/dbt-core,2021-10-13 16:16:53,
478,2022-10-01,53548867,202,57.0,2.543859649122807,53548867,dbt-labs/dbt-core,2021-10-13 16:16:53,
479,2022-11-01,53548867,146,134.0,0.08955223880597019,53548867,dbt-labs/dbt-core,2021-10-13 16:16:53,
480,2022-12-01,53548867,152,164.0,-0.07317073170731703,53548867,dbt-labs/dbt-core,2021-10-13 16:16:53,
481,2023-01-01,53548867,173,168.0,0.029761904761904656,53548867,dbt-labs/dbt-core,2021-10-13 16:16:53,
482,2023-02-01,53548867,187,142.0,0.31690140845070425,53548867,dbt-labs/dbt-core,2021-10-13 16:16:53,
483,2023-03-01,53548867,133,167.0,-0.20359281437125754,53548867,dbt-labs/dbt-core,2021-10-13 16:16:53,
484,2011-02-01,206444,3,,,206444,hive,2012-09-24 05:28:40,
485,2011-03-01,206444,4,,,206444,hive,2012-09-24 05:28:40,
486,2011-04-01,206444,6,,,206444,hive,2012-09-24 05:28:40,
487,2011-05-01,206444,3,,,206444,hive,2012-09-24 05:28:40,
488,2011-06-01,206444,1,,,206444,hive,2012-09-24 05:28:40,
489,2011-07-01,206444,6,,,206444,hive,2012-09-24 05:28:40,
490,2011-08-01,206444,9,,,206444,hive,2012-09-24 05:28:40,
491,2011-09-01,206444,9,,,206444,hive,2012-09-24 05:28:40,
492,2011-10-01,206444,5,,,206444,hive,2012-09-24 05:28:40,
493,2011-11-01,206444,3,,,206444,hive,2012-09-24 05:28:40,
494,2011-12-01,206444,8,,,206444,hive,2012-09-24 05:28:40,
495,2012-01-01,206444,6,,,206444,hive,2012-09-24 05:28:40,
496,2012-02-01,206444,8,3.0,1.6666666666666665,206444,hive,2012-09-24 05:28:40,
497,2012-03-01,206444,6,4.0,0.5,206444,hive,2012-09-24 05:28:40,
498,2012-09-01,206444,1,6.0,-0.8333333333333334,206444,hive,2012-09-24 05:28:40,
499,2012-10-01,206444,9,3.0,2.0,206444,hive,2012-09-24 05:28:40,
500,2012-11-01,206444,9,1.0,8.0,206444,hive,2012-09-24 05:28:40,
501,2012-12-01,206444,10,6.0,0.6666666666666667,206444,hive,2012-09-24 05:28:40,
502,2013-01-01,206444,8,9.0,-0.11111111111111116,206444,hive,2012-09-24 05:28:40,
503,2013-02-01,206444,5,9.0,-0.4444444444444444,206444,hive,2012-09-24 05:28:40,
504,2013-03-01,206444,13,5.0,1.6,206444,hive,2012-09-24 05:28:40,
505,2013-04-01,206444,14,3.0,3.666666666666667,206444,hive,2012-09-24 05:28:40,
506,2013-05-01,206444,15,8.0,0.875,206444,hive,2012-09-24 05:28:40,
507,2013-06-01,206444,14,6.0,1.3333333333333335,206444,hive,2012-09-24 05:28:40,
508,2013-07-01,206444,9,8.0,0.125,206444,hive,2012-09-24 05:28:40,
509,2013-08-01,206444,6,6.0,0.0,206444,hive,2012-09-24 05:28:40,
510,2013-09-01,206444,13,1.0,12.0,206444,hive,2012-09-24 05:28:40,
511,2013-10-01,206444,16,9.0,0.7777777777777777,206444,hive,2012-09-24 05:28:40,
512,2013-11-01,206444,22,9.0,1.4444444444444446,206444,hive,2012-09-24 05:28:40,
513,2013-12-01,206444,10,10.0,0.0,206444,hive,2012-09-24 05:28:40,
514,2014-01-01,206444,11,8.0,0.375,206444,hive,2012-09-24 05:28:40,
515,2014-02-01,206444,10,5.0,1.0,206444,hive,2012-09-24 05:28:40,
516,2014-03-01,206444,17,13.0,0.3076923076923077,206444,hive,2012-09-24 05:28:40,
517,2014-04-01,206444,19,14.0,0.3571428571428572,206444,hive,2012-09-24 05:28:40,
518,2014-05-01,206444,18,15.0,0.19999999999999996,206444,hive,2012-09-24 05:28:40,
519,2014-06-01,206444,14,14.0,0.0,206444,hive,2012-09-24 05:28:40,
520,2014-07-01,206444,16,9.0,0.7777777777777777,206444,hive,2012-09-24 05:28:40,
521,2014-08-01,206444,10,6.0,0.6666666666666667,206444,hive,2012-09-24 05:28:40,
522,2014-09-01,206444,21,13.0,0.6153846153846154,206444,hive,2012-09-24 05:28:40,
523,2014-10-01,206444,18,16.0,0.125,206444,hive,2012-09-24 05:28:40,
524,2014-11-01,206444,13,22.0,-0.40909090909090906,206444,hive,2012-09-24 05:28:40,
525,2014-12-01,206444,15,10.0,0.5,206444,hive,2012-09-24 05:28:40,
526,2015-01-01,206444,16,11.0,0.4545454545454546,206444,hive,2012-09-24 05:28:40,
527,2015-02-01,206444,20,10.0,1.0,206444,hive,2012-09-24 05:28:40,
528,2015-03-01,206444,23,17.0,0.3529411764705883,206444,hive,2012-09-24 05:28:40,
529,2015-04-01,206444,40,19.0,1.1052631578947367,206444,hive,2012-09-24 05:28:40,
530,2015-05-01,206444,29,18.0,0.6111111111111112,206444,hive,2012-09-24 05:28:40,
